State,State Code,Metric,2013,2017,2021,2025
Delaware,DE,fh-tv,1.19047619,1.19047619,0,0
Delaware,DE,fh-uw,-0.277342671,-0.245156584,-0.198819168,-0.159774114
Delaware,DE,sc-born,-0.073410898,-0.040231526,-0.289625543,-0.583038086
Delaware,DE,sc-eng-a,2.296559754,2.305427428,2.25849882,1.949798372
Delaware,DE,sc-eng-c,1.592318699,2.118304919,1.803120646,0.393740061
Delaware,DE,sc-mid,2.614739791,2.515918449,2.030993419,2.300861603
Delaware,DE,sm-em,1.937033212,1.937033212,1.937033212,1.937033212
Delaware,DE,sm-grad,1.150611313,1.764938675,2.426047069,3.379629785
Delaware,DE,sm-hr,3.428418557,3.110560781,3.258157326,4.60357978
Delaware,DE,sm-neet,0.520054753,1.147567422,2.559768482,3.533488057
Delaware,DE,st-fc,3.020025898,4.145916922,4.346070142,5.622318937
Delaware,DE,st-fc trust,0.691119353,2.700316883,2.772403607,4.003001144
Delaware,DE,st-fcc,1.407850869,2.276744442,2.700606493,3.275027063
Delaware,DE,st-vc,0.100242302,0.723413345,1.497177782,1.924109178
District of Columbia,DC,Community Life,25.80970506,22.4037231,19.73785871,10.25418279
District of Columbia,DC,Family Health,-1.696936501,-0.215856693,0.127392064,-2.309909047
District of Columbia,DC,Future Generations,23.38669345,24.45848549,21.90745755,25.56786237
District of Columbia,DC,Social Mobility,10.68446979,14.43207616,12.07861223,15.58960332
District of Columbia,DC,Social Trust,-69.77788602,-26.73781423,-21.54528588,-22.5749461
District of Columbia,DC,ce-ao,23.26345335,19.34347886,10.29147165,19.00427134
District of Columbia,DC,ce-vt,8.572561069,7.854644515,12.29138443,2.91168551
District of Columbia,DC,cl-cdd,2.286906447,2.323304407,-0.000845037,-0.253941855
District of Columbia,DC,cl-don,-0.21403063,1.618359006,2.465563531,2.405438085
District of Columbia,DC,cl-mem,2.732687731,2.563829805,2.386467899,2.13965872
District of Columbia,DC,cl-np,3.324311538,2.173513999,2.223513009,3.323112944
District of Columbia,DC,cl-npo,8.478789172,7.156621974,6.260565377,4.661665675
District of Columbia,DC,cl-porg,7.615351437,7.256044705,6.626354067,2.426810353
District of Columbia,DC,cl-rel,1.061442774,-0.01935278,-1.220236728,-1.220236728
District of Columbia,DC,cl-ta,-0.549162329,-1.690574831,-2.236776345,-4.209989133
District of Columbia,DC,cl-tfn,5.179410482,2.34872737,3.652760227,1.948754147
District of Columbia,DC,cl-vol,1.505216417,3.170067851,1.803160678,2.102081668
District of Columbia,DC,fg-act,0.744293744,0.365408575,-0.982282072,-0.190757261
District of Columbia,DC,fg-br,3.533955802,2.874970671,1.715490504,0.689475679
District of Columbia,DC,fg-play,4.395618946,2.892529907,4.808610688,3.718249533
District of Columbia,DC,fg-read,0.136935379,1.066203885,-1.102525129,1.530233885
District of Columbia,DC,fg-sch,3.252784259,3.053172487,2.993154247,2.81578911
District of Columbia,DC,fg-yorg,4.408769961,7.484983925,5.087716262,9.821727256
District of Columbia,DC,fh-eat,2.336805524,2.484081246,5.57432723,2.482206745
District of Columbia,DC,fh-ed,-1.461346983,0.958195804,-1.320441377,2.330746226
District of Columbia,DC,fh-ma,-5.183260872,-4.329220637,-4.599859629,-4.89621437
District of Columbia,DC,fh-read,5.565780525,5.146160148,6.706738531,5.40266563
District of Columbia,DC,fh-spf,-1.481737184,-0.9724117,-1.825378091,-2.39301583
District of Columbia,DC,fh-time,-0.749466566,-3.228161355,-4.803597275,-5.53871888
District of Columbia,DC,fh-tv,1.19047619,1.19047619,0,0
District of Columbia,DC,fh-uw,-0.723710945,-0.274500199,0.416834685,-0.082563409
District of Columbia,DC,sc-born,-1.188731895,-1.558639342,-1.343938933,-1.939479033
District of Columbia,DC,sc-eng-a,2.337767041,1.900516836,1.934840773,2.147265247
District of Columbia,DC,sc-eng-c,2.218611502,0.598714196,0.210714423,0.896452803
District of Columbia,DC,sm-em,7.617772647,7.617772647,7.617772647,7.617772647
District of Columbia,DC,sm-grad,8.063351892,9.309889904,10.16516804,11.99904784
District of Columbia,DC,sm-hr,-5.225125166,-5.690417317,-4.778684906,-5.055641427
District of Columbia,DC,sm-neet,0.228470416,3.194830928,-0.925643555,1.028424265
District of Columbia,DC,st-fc,-16.63646102,-5.773497757,-4.9001644,-5.282219284
District of Columbia,DC,st-fc trust,-6.55905159,-6.26207041,-2.514678534,-3.258909562
District of Columbia,DC,st-fcc,-40.47860415,-7.941221025,-9.527683799,-8.436569747
District of Columbia,DC,st-vc,-6.103769264,-6.761025041,-4.602759145,-5.597247504
Florida,FL,Civic Engagement,4.260341029,2.86457794,6.355377269,8.302288789
Florida,FL,Community Life,3.886596439,4.926406009,-1.224983531,-3.449134519
Florida,FL,Family Health,4.100988233,4.553553215,5.000531241,5.222301332
Florida,FL,Future Generations,4.868408681,2.600035556,0.786970539,-0.133560075
Florida,FL,Social Cohesion,-1.439664731,-1.025992969,-0.871218082,-1.48421222
Florida,FL,Social Mobility,0.568075364,2.37090867,5.264517072,7.444987803
Florida,FL,Social Trust,1.255737089,2.08673638,6.394169441,10.41036449
Florida,FL,Total,17.5004821,18.3762248,21.70536395,26.3130356
Florida,FL,ce-ao,2.327233593,2.426478709,2.350329804,2.339117093
Florida,FL,ce-vt,1.639939744,1.021559104,2.236787938,4.353303455
Florida,FL,cl-cdd,0.188027373,0.132284548,-1.747269662,-1.913883252
Florida,FL,cl-don,-0.698538832,-0.460064653,-1.481535415,-1.045558442
Florida,FL,cl-mem,0.038111689,1.151736368,0.122389606,0.707293556
Florida,FL,cl-np,0.823461228,0.581848779,0.7007344,0.701591242
Florida,FL,cl-npo,0.609803172,0.672349269,0.607118371,0.518086838
Florida,FL,cl-porg,0.82371198,0.816716711,0.79480341,0.693185565
Florida,FL,cl-rel,1.061442774,0.821265984,-0.739883149,-0.739883149
Florida,FL,cl-ta,0.849318034,0.692554916,0.277679959,-1.036762017
Florida,FL,cl-tfn,1.640505288,1.04253367,0.574784001,-2.065913293
Florida,FL,cl-vol,-0.437757666,0.189313744,-1.380340315,-0.479583578
Florida,FL,cv-pm,0.293167692,-0.583459874,1.768259527,1.609868242
Florida,FL,fg-act,0.53130145,1.389990778,0.529064671,0.567654362
Florida,FL,fg-br,0.33078757,0.214005395,-0.470004488,-0.845375766
Florida,FL,fg-play,2.048392566,1.530894576,1.635651467,1.210199448
Florida,FL,fg-read,0.399507374,0.688800506,1.087422581,0.595575501
Florida,FL,fg-sch,0.15486046,-0.630276795,-1.016103653,-1.165106393
Florida,FL,fg-yorg,0.711565191,0.618733862,0.375103701,0.71124266
Florida,FL,fh-eat,1.497261561,1.688294782,5.238990449,1.201256762
Florida,FL,fh-ed,-0.73495658,0.331750497,-1.737409217,-0.367814971
Florida,FL,fh-ma,0.644151289,0.597415873,0.783957774,0.913387204
Florida,FL,fh-read,1.393130121,0.009118512,-0.612968562,0.553084423
Florida,FL,fh-spf,0.927812124,1.162413941,1.726824535,2.32249272
Florida,FL,fh-time,0.676749174,0.912566793,0.529746689,1.436245147
Florida,FL,fh-tv,1.19047619,1.19047619,0,0
Florida,FL,fh-uw,-0.303159456,-0.148007183,-0.095188555,0.034033604
Florida,FL,sc-born,-1.603475834,-1.540231973,-1.563058178,-1.679163047
Florida,FL,sc-eng-a,-1.004673336,-0.964650319,-1.010955343,-1.118134811
Florida,FL,sc-eng-c,-0.311442484,0.056096008,0.087774537,-0.349437571
Florida,FL,sc-mid,1.479926923,1.422793315,1.615020902,1.662523209
Florida,FL,sm-em,-0.212435516,-0.212435516,-0.212435516,-0.212435516
Florida,FL,sm-grad,0.275638051,1.031019516,1.694417511,2.927318901
Florida,FL,sm-hr,1.651657859,0.621424026,1.599651196,2.462465348
Florida,FL,sm-neet,-1.14678503,0.930900644,2.182883881,2.267639069
Florida,FL,st-fc,-1.774075769,-1.901808134,0.333915044,1.924969517
Florida,FL,st-fc trust,0.504798427,1.197285232,2.149897876,2.976113775
Florida,FL,st-fcc,1.919344963,1.664336914,1.969787345,2.707263716
Florida,FL,st-vc,0.605669467,1.126922368,1.940569175,2.802017481
Georgia,GA,Civic Engagement,5.456829678,4.119178499,9.104387872,11.06584809
Georgia,GA,Community Life,8.881682598,4.999021835,-0.677759874,-0.604513439
Georgia,GA,Family Health,6.607020333,3.641892926,5.878830646,4.102314272
Georgia,GA,Future Generations,10.23853784,8.22587324,5.970716029,5.21170587
Georgia,GA,Social Cohesion,6.273223981,6.334221574,6.305282095,5.799491581
Georgia,GA,Social Mobility,0.316835279,1.856677983,5.508316723,7.791011218
Georgia,GA,Social Trust,7.867039725,6.591228806,10.63793976,11.94639171
Georgia,GA,Total,45.64116944,35.76809486,42.72771325,45.3122493
Georgia,GA,ce-ao,1.984184264,2.060987735,1.9938156,2.000755572
Georgia,GA,ce-vt,2.144965139,1.384167338,4.073243918,5.064930147
Georgia,GA,cl-cdd,1.559241857,1.625006971,-1.06749117,-1.366771915
Georgia,GA,cl-don,0.707609368,-0.004931231,-0.003130434,-0.269489439
Georgia,GA,cl-mem,1.041346339,-0.016560197,-0.052920493,1.214932342
Georgia,GA,cl-np,3.405940213,1.318823104,3.55446706,4.032710024
Georgia,GA,cl-npo,0.633165034,0.691425876,0.610863377,0.631349031
Georgia,GA,cl-porg,0.762830929,0.731537229,0.79021166,0.701989125
Georgia,GA,cl-rel,2.022149933,1.661884748,-0.139441174,-0.139441174
Georgia,GA,cl-ta,1.702587362,0.654102546,0.217681867,-1.674776006
Georgia,GA,cl-tfn,1.68049209,0.443382883,-1.397694334,-1.465223906
Georgia,GA,cl-vol,0.331501543,0.83817998,-0.703330344,0.396146589
Georgia,GA,cv-pm,1.327680275,0.674023426,3.037328354,4.000162369
Georgia,GA,fg-act,1.235002111,2.260546646,1.259477205,-0.248877577
Georgia,GA,fg-br,2.241010292,1.715490504,0.914698445,0.447569745
Georgia,GA,fg-play,0.839014395,0.229730365,0.483760921,0.352064838
Georgia,GA,fg-read,0.741760017,1.505395472,1.299988254,0.044265993
Georgia,GA,fg-sch,2.004602069,1.532008986,1.238417697,1.195400813
Georgia,GA,fg-yorg,1.74106514,2.006685639,1.34360029,1.479435184
Georgia,GA,fh-eat,2.623459008,0.728161159,3.997931056,2.206653416
Georgia,GA,fh-ed,-0.370070727,0.169966791,0.234263034,0.866227523
Georgia,GA,fh-ma,0.939555385,1.005188335,0.872523845,0.763498888
Georgia,GA,fh-read,1.736814916,-0.38831461,0.00521968,-0.575773031
Georgia,GA,fh-spf,1.107727162,1.262246733,1.484044944,2.091061995
Georgia,GA,fh-time,0.477895832,0.702012797,0.258283797,-0.504760977
Georgia,GA,fh-tv,1.19047619,1.19047619,0,0
Georgia,GA,fh-uw,0.091638757,0.162631722,0.006369398,-0.060874497
Georgia,GA,sc-born,1.547528668,1.403920281,1.330307144,1.109416874
Georgia,GA,sc-eng-a,1.661743563,1.741515628,1.877323652,1.761786271
Georgia,GA,sc-eng-c,1.922402912,1.857815728,1.634711966,1.401294375
Georgia,GA,sc-mid,1.141548839,1.330969938,1.462939333,1.526994061
Georgia,GA,sm-em,0.708765041,0.708765041,0.708765041,0.708765041
Georgia,GA,sm-grad,0.777564194,1.468008567,2.222934125,3.073323865
Georgia,GA,sm-hr,1.206982988,0.473724343,1.536379626,2.433431116
Georgia,GA,sm-neet,-2.376476944,-0.793819969,1.040237931,1.575491197
Georgia,GA,st-fc,2.295092951,1.825804566,3.201884749,3.469822225
Georgia,GA,st-fc trust,2.169844961,1.340543395,2.784620661,3.640984686
Georgia,GA,st-fcc,1.422998288,1.506173095,2.203490423,2.634469616
Georgia,GA,st-vc,1.979103525,1.91870775,2.447943924,2.201115179
Hawaii,HI,Civic Engagement,-0.07287267,-1.688927061,9.464417592,2.164477004
Hawaii,HI,Community Life,5.039080713,5.915515122,-1.931131352,-1.618889899
Hawaii,HI,Family Health,15.07446034,14.32107491,13.08941539,10.75814084
Hawaii,HI,Future Generations,9.626617028,6.276867306,5.287430703,3.089966737
Hawaii,HI,Social Cohesion,2.257754501,1.00149122,2.550431636,3.323225702
Hawaii,HI,Social Mobility,3.462277724,5.040305835,7.344619302,8.709626987
Hawaii,HI,Social Trust,9.331254021,11.00721591,12.89985687,14.02565865
Hawaii,HI,Total,44.71857166,41.87354324,48.70504014,40.45220602
Hawaii,HI,ce-ao,2.147042758,2.106673832,2.058123646,2.074805226
Hawaii,HI,ce-vt,-2.58390901,-4.571780785,3.246838727,-3.194530623
Hawaii,HI,cl-cdd,1.16086386,0.848907415,-1.220357279,-1.470970129
Hawaii,HI,cl-don,1.092102152,0.718142545,-0.170719346,1.857831628
Hawaii,HI,cl-mem,0.445110851,0.435112925,-0.426220293,-0.316465719
Hawaii,HI,cl-np,0.179412614,0.115329402,0.067580017,0.048764219
Hawaii,HI,cl-npo,0.781176174,0.777723141,0.707765953,0.553810488
Hawaii,HI,cl-porg,0.70947081,0.711452189,0.706940469,0.687885025
Hawaii,HI,cl-rel,0.821265984,-0.01935278,-1.340325123,-1.340325123
Hawaii,HI,cl-ta,1.421861231,1.296162035,-0.033279077,-0.311396569
Hawaii,HI,cl-tfn,-0.237501538,0.896876226,-0.627230558,-3.38535374
Hawaii,HI,cl-vol,0.005595051,1.099398841,-0.748063376,0.635124111
Hawaii,HI,cv-pm,0.363993581,0.776179892,4.159455219,3.2842024
Hawaii,HI,fg-act,1.149752356,-1.158704041,2.905229311,-0.377846038
Hawaii,HI,fg-br,2.49125781,1.723832088,0.88133211,-0.403271817
Hawaii,HI,fg-play,3.119952194,2.202314109,2.280327909,2.331983739
Hawaii,HI,fg-read,1.704451582,0.468026937,10.2191906,-0.508961976
Hawaii,HI,fg-sch,-0.063966598,-0.58680309,-0.281909925,-0.441757043
Hawaii,HI,fg-yorg,0.87050128,0.845235097,0.645203708,0.573022945
Hawaii,HI,fh-eat,3.711389389,2.977116663,5.369233157,2.671711794
Hawaii,HI,fh-ed,0.501017708,-0.054905365,-3.149202171,-1.261594594
Hawaii,HI,fh-ma,1.795186902,1.999970154,1.715606632,1.740587623
Hawaii,HI,fh-read,3.233398369,0.774991764,3.054266834,-0.038785174
Hawaii,HI,fh-spf,4.284695354,4.874631372,5.225371147,5.522665886
Hawaii,HI,fh-time,0.224038203,2.633797388,1.854176833,2.995965554
Hawaii,HI,fh-tv,1.19047619,1.19047619,0,0
Hawaii,HI,fh-uw,1.324734417,1.11547293,1.201532193,0.92061322
Hawaii,HI,sc-born,1.357756411,1.116518616,1.007051252,1.122314229
Hawaii,HI,sc-eng-a,-1.243191735,-1.312140928,-0.817992533,-0.597184681
Hawaii,HI,sc-eng-c,-0.709236728,-1.632740189,-0.509657879,0.505592235
Hawaii,HI,sc-mid,2.852426554,2.829853721,2.871030796,2.292503919
Hawaii,HI,sm-em,1.39966603,1.39966603,1.39966603,1.39966603
Hawaii,HI,sm-grad,1.22296134,1.887919022,2.552134412,3.536480522
Hawaii,HI,sm-hr,-0.216872801,-0.636335371,0.624853932,1.448343071
Hawaii,HI,sm-neet,1.056523154,2.389056153,2.767964928,2.325137364
Hawaii,HI,st-fc,1.297147175,3.083535793,4.163623296,5.009384526
Hawaii,HI,st-fc trust,2.084672952,2.849459931,3.384989726,3.398740752
Hawaii,HI,st-fcc,2.774747016,2.303692334,2.298221882,1.809026721
Hawaii,HI,st-vc,3.174686878,2.770527853,3.053021962,3.80850665
Idaho,ID,Civic Engagement,11.88094611,5.127828075,9.087595905,9.311122852
Idaho,ID,Community Life,11.08138126,11.98149727,6.911611435,6.109089016
Idaho,ID,Family Health,16.0783813,10.8999663,11.95341025,13.86947606
Idaho,ID,Future Generations,6.817880263,5.033783834,3.276816486,2.837874872
Idaho,ID,Social Cohesion,7.653008427,7.127575249,8.325889315,8.27142406
Idaho,ID,Social Mobility,2.549885716,5.994115016,9.972690456,9.272441485
Idaho,ID,Social Trust,13.70765069,12.04647085,11.14625773,14.03636885
Idaho,ID,Total,69.76913376,58.21123659,60.67427157,63.7077972
Idaho,ID,ce-ao,1.976867886,1.997132158,1.972569754,1.939536968
Idaho,ID,ce-vt,3.063193129,2.222830872,3.522307124,2.852000691
Idaho,ID,cl-cdd,1.194114142,0.779882507,-1.656875805,-1.780253985
Idaho,ID,cl-don,0.525595865,1.522350277,1.7628144,1.72740781
Idaho,ID,cl-mem,1.354821165,2.290889106,1.210631617,0.979058642
Idaho,ID,cl-np,0.222117321,0.215771538,0.105969542,0.057051004
Idaho,ID,cl-npo,0.554682283,0.544856221,0.514303877,0.456256492
Idaho,ID,cl-porg,0.719743837,0.718941477,0.703880291,0.689749205
Idaho,ID,cl-rel,2.022149933,0.821265984,0.70117759,0.70117759
Idaho,ID,cl-ta,2.580753352,1.984489526,1.539947804,0.770033658
Idaho,ID,cl-tfn,1.032000117,1.261592391,-0.535439949,-0.853890707
Idaho,ID,cl-vol,2.291634709,2.837112292,1.014295807,1.639296326
Idaho,ID,cv-pm,6.840885094,0.907865044,3.592719026,4.519585193
Idaho,ID,fg-act,-0.012921823,1.732932037,0.433219765,1.402890709
Idaho,ID,fg-br,2.72482216,2.49125781,1.290069723,0.497619248
Idaho,ID,fg-play,0.71842795,0.565848432,0.982417181,1.906140557
Idaho,ID,fg-read,1.249559999,1.255308111,2.106494541,3.508661562
Idaho,ID,fg-sch,0.161797219,-0.575597607,-0.629552918,-0.951914295
Idaho,ID,fg-yorg,0.94020618,0.874347255,0.541610337,0.440071071
Idaho,ID,fh-eat,3.146903223,2.014233077,2.309724249,1.623506307
Idaho,ID,fh-ed,1.642036338,1.650473228,0.985796596,1.510975334
Idaho,ID,fh-ma,2.677043215,2.408712208,2.552343702,2.83108649
Idaho,ID,fh-read,3.556888083,-0.114785572,-0.656067936,0.419627767
Idaho,ID,fh-spf,1.13933064,0.911690848,1.592577642,2.081182269
Idaho,ID,fh-time,1.043583026,1.310496982,2.320442138,2.451242745
Idaho,ID,fh-tv,1.020408163,1.020408163,0,0
Idaho,ID,fh-uw,2.87259677,2.719145528,2.848593856,2.95185515
Idaho,ID,sc-born,0.104079025,0.337461448,0.034510845,-0.384484653
Idaho,ID,sc-eng-a,2.503122715,2.511461969,2.574362219,2.666251782
Idaho,ID,sc-eng-c,2.39120122,2.281786416,2.630062495,2.999577865
Idaho,ID,sc-mid,2.654605467,1.996865416,3.086953756,2.990079066
Idaho,ID,sm-em,1.092599559,1.092599559,1.092599559,1.092599559
Idaho,ID,sm-grad,0.100712747,0.313791393,1.124323812,2.116387815
Idaho,ID,sm-hr,2.749203649,2.686902538,3.899649058,4.322713131
Idaho,ID,sm-neet,-1.392630239,1.900821525,3.856118027,1.74074098
Idaho,ID,st-fc,3.373823177,3.032350775,2.794101956,3.82626052
Idaho,ID,st-fc trust,3.679974176,2.93883828,2.574267323,4.063822399
Idaho,ID,st-fcc,2.99106192,2.559740011,2.416417272,2.795859485
Idaho,ID,st-vc,3.662791419,3.515541781,3.361471175,3.350426446
Illinois,IL,Civic Engagement,5.925025146,5.999320334,11.31275195,8.745185667
Illinois,IL,Community Life,8.281611351,9.386919666,6.718731771,1.165646384
Illinois,IL,Family Health,8.830299419,6.02549007,3.883244137,5.828903694
Illinois,IL,Future Generations,9.403994755,7.855170332,5.827504516,7.599761975
Illinois,IL,Social Cohesion,4.2619259,5.353766443,5.959499044,5.229838253
Illinois,IL,Social Mobility,4.999868062,6.01878977,9.018767348,10.42067542
Illinois,IL,Social Trust,5.785732391,6.22078958,9.655305268,11.23217107
Illinois,IL,Total,47.48845702,46.86024619,52.37580404,50.22218246
Illinois,IL,ce-ao,2.019337183,2.02437694,2.017980417,2.027440851
Illinois,IL,ce-vt,1.961319541,2.998733524,5.129206106,2.764769032
Illinois,IL,cl-cdd,1.620470283,1.273622104,-1.463582445,-1.740519669
Illinois,IL,cl-don,1.617204136,1.449688926,1.617901791,0.639339778
Illinois,IL,cl-mem,0.303619417,0.796481477,1.036640393,0.97018189
Illinois,IL,cl-np,1.333610537,1.048483329,0.871164658,0.726301451
Illinois,IL,cl-npo,0.819129571,0.956705441,0.841774271,0.768017668
Illinois,IL,cl-porg,0.986361295,0.97181276,0.922355547,0.731928286
Illinois,IL,cl-rel,1.301619564,0.70117759,-0.379617964,-0.379617964
Illinois,IL,cl-ta,1.279485676,0.799436596,0.609949698,-1.080713962
Illinois,IL,cl-tfn,1.261683233,2.586172415,1.16954085,-1.448184884
Illinois,IL,cl-vol,0.712508459,1.125444462,0.900187185,0.964695572
Illinois,IL,cv-pm,1.944368422,0.976209869,4.16556543,3.952975784
Illinois,IL,fg-act,1.412024986,2.586505314,0.235578844,2.210536715
Illinois,IL,fg-br,1.440218234,1.248361803,0.214005395,-0.711910423
Illinois,IL,fg-play,3.048956021,2.454820984,2.550311645,2.134015397
Illinois,IL,fg-read,1.776881079,1.560698983,0.894223129,1.192657319
Illinois,IL,fg-sch,1.388937486,1.027136162,0.853102778,2.950445424
Illinois,IL,fg-yorg,0.391218096,0.506461273,0.267583194,0.693957586
Illinois,IL,fh-eat,1.576386916,0.409579483,1.96509232,0.827837499
Illinois,IL,fh-ed,0.538666314,0.946957735,-2.287311543,0.604792437
Illinois,IL,fh-ma,1.020712437,0.955493014,0.722770765,0.345254626
Illinois,IL,fh-read,2.475434305,0.917888217,1.935225682,2.013540009
Illinois,IL,fh-spf,1.228466005,1.317037043,1.290723274,1.54363164
Illinois,IL,fh-time,1.133488055,0.531270605,-0.240250821,0.35079178
Illinois,IL,fh-tv,1.19047619,1.19047619,0,0
Illinois,IL,fh-uw,0.857145386,0.947263973,1.144201817,1.114539653
Illinois,IL,sc-born,3.281230084,3.317132563,3.35137146,3.186195885
Illinois,IL,sc-eng-a,0.027739231,0.221758253,0.470803464,0.345462194
Illinois,IL,sc-eng-c,-0.363637904,0.609772033,0.984519663,0.385518689
Illinois,IL,sc-mid,1.31659449,1.205103595,1.152804457,1.312661485
Illinois,IL,sm-em,0.248164762,0.248164762,0.248164762,0.248164762
Illinois,IL,sm-grad,1.789666002,2.350535053,3.173178424,3.91014442
Illinois,IL,sm-hr,2.631231422,1.932417622,2.700126567,3.332347879
Illinois,IL,sm-neet,0.330805875,1.487672332,2.897297594,2.930018356
Illinois,IL,st-fc,2.058557448,1.506793985,3.453018999,3.954184634
Illinois,IL,st-fc trust,0.911288736,1.10007348,2.367021782,3.054269423
Illinois,IL,st-fcc,1.316234511,1.755408772,2.252010322,1.615585804
Illinois,IL,st-vc,1.499651696,1.858513344,1.583254165,2.608131213
Indiana,IN,Civic Engagement,3.541872501,4.112437614,6.179225256,3.677261343
Indiana,IN,Community Life,6.910958249,8.775625398,3.92090629,1.418856059
Indiana,IN,Family Health,8.02498209,5.509726614,5.178010451,6.565920249
Indiana,IN,Future Generations,7.071179747,5.495991446,4.721168528,3.272895348
Indiana,IN,Social Cohesion,10.8463566,11.01525501,11.00046718,10.11682178
Indiana,IN,Social Mobility,3.39601617,5.098989693,7.331080746,10.07251063
Indiana,IN,Social Trust,10.88922261,9.655348623,11.70231654,12.66464964
Indiana,IN,Total,50.68058796,49.66337439,50.03317499,47.78891505
Indiana,IN,ce-ao,1.896586569,1.936014096,1.915022037,1.910635416
Indiana,IN,ce-vt,0.951268752,0.483936616,1.731762543,0.648253515
Indiana,IN,cl-cdd,0.475063324,0.040693631,-2.082776138,-2.198068348
Indiana,IN,cl-don,0.704179748,1.358634244,0.984608157,0.511387732
Indiana,IN,cl-mem,-0.139068178,0.207147437,0.463977482,0.93205688
Indiana,IN,cl-np,1.332410808,1.238884647,0.655758728,0.524569893
Indiana,IN,cl-npo,0.771777446,0.808317752,0.775057524,0.767542708
Indiana,IN,cl-porg,0.733293513,0.730010485,0.723209261,0.699974998
Indiana,IN,cl-rel,1.902061538,1.061442774,0.340912405,0.340912405
Indiana,IN,cl-ta,1.349107499,1.087647214,0.79039646,-0.750153568
Indiana,IN,cl-tfn,0.706262089,1.201595224,-0.777092298,-2.264096815
Indiana,IN,cl-vol,0.883344594,2.320830269,0.619837299,1.181231719
Indiana,IN,cv-pm,0.69401718,1.692486901,2.532440675,1.118372413
Indiana,IN,fg-act,0.920174056,1.465362758,0.502300807,1.304572223
Indiana,IN,fg-br,1.698807336,1.582025161,1.006455869,0.589376672
Indiana,IN,fg-play,0.404116512,-0.007636148,0.040347016,-0.258764123
Indiana,IN,fg-read,0.519812325,0.938855279,0.484574987,1.330563195
Indiana,IN,fg-sch,0.919250409,0.340310225,0.726012217,0.888810583
Indiana,IN,fg-yorg,1.691945574,1.74929506,1.374630584,0.962507101
Indiana,IN,fh-eat,1.297640372,-0.446251328,2.254376948,1.570215549
Indiana,IN,fh-ed,0.585449389,1.307445461,0.147299922,1.935354423
Indiana,IN,fh-ma,1.318973604,1.089462535,0.928007635,0.871159911
Indiana,IN,fh-read,2.950572448,1.281747464,-0.089542826,-0.190129313
Indiana,IN,fh-spf,0.656974875,0.485554388,0.637912191,0.917874934
Indiana,IN,fh-time,0.804176389,1.301282395,1.630104733,1.999772414
Indiana,IN,fh-tv,1.19047619,1.19047619,0,0
Indiana,IN,fh-uw,0.411195014,0.490485699,0.532853591,0.555992372
Indiana,IN,sc-born,3.587151031,3.510997227,3.399400004,3.273909713
Indiana,IN,sc-eng-a,2.927521441,2.89791784,2.908590291,2.744468145
Indiana,IN,sc-eng-c,2.154917688,2.463742312,2.664169861,2.037145409
Indiana,IN,sc-mid,2.17676644,2.142597628,2.028307022,2.061298516
Indiana,IN,sm-em,0.785531945,0.785531945,0.785531945,0.785531945
Indiana,IN,sm-grad,-0.553489154,0.009510912,0.595185874,1.552719098
Indiana,IN,sm-hr,3.378041719,2.827734641,3.495159228,4.105932384
Indiana,IN,sm-neet,-0.214068341,1.476212195,2.455203699,3.628327205
Indiana,IN,st-fc,3.389415047,3.072773027,3.809382242,4.587835497
Indiana,IN,st-fc trust,2.664644646,2.673191094,3.083240698,3.403556548
Indiana,IN,st-fcc,2.438312073,2.015727378,2.800302514,2.280615106
Indiana,IN,st-vc,2.396850842,1.893657124,2.009391087,2.392642487
Iowa,IA,Civic Engagement,12.79472191,6.374802841,11.47113516,10.56015315
Iowa,IA,Community Life,11.44096622,11.80212133,5.359122481,0.808032618
Iowa,IA,Family Health,10.02449837,7.538932964,7.259257483,5.07880606
Iowa,IA,Future Generations,7.483057695,7.374083673,6.29149631,5.201725
Iowa,IA,Social Cohesion,12.26143624,11.89000979,12.15739477,11.3803204
Iowa,IA,Social Mobility,10.80941954,11.78642797,11.24024313,14.54923222
Iowa,IA,Social Trust,9.519469865,11.27388004,11.79690112,12.67071111
Iowa,IA,Total,74.33356985,68.04025861,65.57555045,60.24898056
Iowa,IA,ce-ao,2.012767454,1.945278741,1.939223933,1.917806961
Iowa,IA,ce-vt,5.588320101,2.850393792,6.093345496,6.221897414
Iowa,IA,cl-cdd,1.210758,0.928939294,-1.936286292,-2.076366959
Iowa,IA,cl-don,0.862509572,1.20374971,1.957738691,0.654223848
Iowa,IA,cl-mem,1.561268422,1.383165045,0.969692823,0.386865245
Iowa,IA,cl-np,0.590240159,0.943179129,0.740549864,0.995250047
Iowa,IA,cl-npo,0.996663024,0.993926146,0.90127422,0.537777633
Iowa,IA,cl-porg,0.794475993,0.740029491,0.732948662,0.689080838
Iowa,IA,cl-rel,1.421707959,0.941354379,-0.859971544,-0.859971544
Iowa,IA,cl-ta,2.137755831,0.635075003,0.607729726,-0.976961554
Iowa,IA,cl-tfn,1.690660979,2.424167477,-0.042323898,-1.113323834
Iowa,IA,cl-vol,1.975924439,3.480654082,1.0920338,1.490341985
Iowa,IA,cv-pm,5.193634359,1.579130307,3.438565729,2.420448774
Iowa,IA,fg-act,2.560420334,0.728076534,1.33926104,0.671966747
Iowa,IA,fg-br,1.398510314,1.531975657,0.939723197,0.364153905
Iowa,IA,fg-play,0.893449038,0.669771828,1.057982695,1.05382415
