state,year,ncode,lcode,datum,date
Alabama,2006,1.1,ce-vt,0.497,
Alabama,2008,1.1,ce-vt,0.624,
Alabama,2010,1.1,ce-vt,0.441,
Alabama,2012,1.1,ce-vt,0.619,
Alabama,2014,1.1,ce-vt,0.425,
Alabama,2016,1.1,ce-vt,0.57383,
Alabama,2018,1.1,ce-vt,0.507,
Alabama,2020,1.1,ce-vt,0.605,
Alabama,2010,1.2,cv-pm,0.097142857,
Alabama,2011,1.2,cv-pm,0.07029703,
Alabama,2012,1.2,cv-pm,0.092975207,
Alabama,2013,1.2,cv-pm,0.054487179,
Alabama,2014,1.2,cv-pm,0.078038674,
Alabama,2015,1.2,cv-pm,0.076642336,
Alabama,2017,1.2,cv-pm,0.075821398,
Alabama,2019,1.2,cv-pm,0.090493601,
Alabama,2009,1.3,ce-ao,1.78648818,
Alabama,2010,1.3,ce-ao,1.820184211,
Alabama,2011,1.3,ce-ao,1.873930298,
Alabama,2012,1.3,ce-ao,1.638316532,
Alabama,2013,1.3,ce-ao,1.820543258,
Alabama,2014,1.3,ce-ao,1.649696446,
Alabama,2015,1.3,ce-ao,1.83166052,
Alabama,2016,1.3,ce-ao,1.912281784,
Alabama,2017,1.3,ce-ao,1.989846858,
Alabama,2018,1.3,ce-ao,1.984504092,
Alabama,2019,1.3,ce-ao,2.039490658,
Alabama,2020,1.3,ce-ao,2.133482013,
Alabama,2008,2.1,st-fc,38.78592838,
Alabama,2009,2.1,st-fc,29.63468629,
Alabama,2010,2.1,st-fc,28.66267091,
Alabama,2011,2.1,st-fc,33.10610193,
Alabama,2012,2.1,st-fc,47.69782309,
Alabama,2013,2.1,st-fc,49.23741994,
Alabama,2014,2.1,st-fc,42.68589553,
Alabama,2015,2.1,st-fc,39.10286503,
Alabama,2016,2.1,st-fc,22.61838669,
Alabama,2017,2.1,st-fc,22.36013479,
Alabama,2018,2.1,st-fc,28.233151,
Alabama,2019,2.1,st-fc,24.88178602,
Alabama,2020,2.1,st-fc,15.84872353,
Alabama,2008,2.2,st-fc trust,9.113633445,
Alabama,2009,2.2,st-fc trust,8.617178282,
Alabama,2010,2.2,st-fc trust,11.71612825,
Alabama,2011,2.2,st-fc trust,10.41072388,
Alabama,2012,2.2,st-fc trust,9.332182779,
Alabama,2013,2.2,st-fc trust,7.447676966,
Alabama,2014,2.2,st-fc trust,7.011209894,
Alabama,2015,2.2,st-fc trust,6.997354794,
Alabama,2016,2.2,st-fc trust,7.196759402,
Alabama,2017,2.2,st-fc trust,5.743887837,
Alabama,2018,2.2,st-fc trust,6.342229572,
Alabama,2019,2.2,st-fc trust,6.73031917,
Alabama,2020,2.2,st-fc trust,4.47015279,
Alabama,2008,2.3,st-fcc,4.238899277,
Alabama,2009,2.3,st-fcc,4.203501601,
Alabama,2010,2.3,st-fcc,3.13824864,
Alabama,2011,2.3,st-fcc,4.788932984,
Alabama,2012,2.3,st-fcc,4.56240047,
Alabama,2013,2.3,st-fcc,4.758238062,
Alabama,2014,2.3,st-fcc,3.918029058,
Alabama,2015,2.3,st-fcc,4.116091055,
Alabama,2016,2.3,st-fcc,2.056216972,
Alabama,2017,2.3,st-fcc,2.256527364,
Alabama,2018,2.3,st-fcc,2.86423271,
Alabama,2019,2.3,st-fcc,2.855286921,
Alabama,2008,2.4,st-vc,4.474158186,
Alabama,2009,2.4,st-vc,4.454450646,
Alabama,2010,2.4,st-vc,3.841843985,
Alabama,2011,2.4,st-vc,4.198853155,
Alabama,2012,2.4,st-vc,4.498734245,
Alabama,2013,2.4,st-vc,4.310136164,
Alabama,2014,2.4,st-vc,4.274157278,
Alabama,2015,2.4,st-vc,4.724655118,
Alabama,2016,2.4,st-vc,5.32107828,
Alabama,2017,2.4,st-vc,5.224681404,
Alabama,2018,2.4,st-vc,5.230702692,
Alabama,2019,2.4,st-vc,5.108108301,
Alabama,2010,3.1,cl-don,0.567014845,
Alabama,2011,3.1,cl-don,0.553766846,
Alabama,2012,3.1,cl-don,0.564890471,
Alabama,2013,3.1,cl-don,0.554575832,
Alabama,2014,3.1,cl-don,0.511084043,
Alabama,2015,3.1,cl-don,0.448694867,
Alabama,2017,3.1,cl-don,0.498944615,
Alabama,2019,3.1,cl-don,0.509872426,
Alabama,2010,3.2,cl-vol,0.262657637,
Alabama,2011,3.2,cl-vol,0.248488098,
Alabama,2012,3.2,cl-vol,0.238424997,
Alabama,2013,3.2,cl-vol,0.246276304,
Alabama,2014,3.2,cl-vol,0.239216397,
Alabama,2015,3.2,cl-vol,0.215744794,
Alabama,2017,3.2,cl-vol,0.273989393,
Alabama,2019,3.2,cl-vol,0.257642711,
Alabama,2008,3.3,cl-np,8.117492115,
Alabama,2009,3.3,cl-np,8.785318346,
Alabama,2010,3.3,cl-np,9.561197522,
Alabama,2011,3.3,cl-np,9.515401625,
Alabama,2012,3.3,cl-np,10.14097195,
Alabama,2013,3.3,cl-np,8.957900351,
Alabama,2014,3.3,cl-np,10.26936037,
Alabama,2015,3.3,cl-np,10.96938266,
Alabama,2016,3.3,cl-np,9.952090145,
Alabama,2017,3.3,cl-np,10.54413696,
Alabama,2018,3.3,cl-np,10.27032015,
Alabama,2019,3.3,cl-np,10.5441667,
Alabama,2020,3.3,cl-np,10.50897054,
Alabama,2007,3.4,cl-rel,0.52,
Alabama,2014,3.4,cl-rel,0.51,
Alabama,2010,3._2,cl-mem,0.100111336,
Alabama,2011,3._2,cl-mem,0.068783734,
Alabama,2012,3._2,cl-mem,0.071146492,
Alabama,2013,3._2,cl-mem,0.046081786,
Alabama,2014,3._2,cl-mem,0.072326631,
Alabama,2015,3._2,cl-mem,0.063254311,
Alabama,2017,3._2,cl-mem,0.182346162,
Alabama,2019,3._2,cl-mem,0.164415797,
Alabama,2008,3.5,cl-npo,2.52214507,
Alabama,2009,3.5,cl-npo,2.690241025,
Alabama,2010,3.5,cl-npo,2.657050515,
Alabama,2011,3.5,cl-npo,2.644323865,
Alabama,2012,3.5,cl-npo,2.405629339,
Alabama,2013,3.5,cl-npo,2.192927107,
Alabama,2014,3.5,cl-npo,1.979635735,
Alabama,2015,3.5,cl-npo,2.119786894,
Alabama,2016,3.5,cl-npo,2.138465651,
Alabama,2017,3.5,cl-npo,2.35909679,
Alabama,2018,3.5,cl-npo,2.250468558,
Alabama,2019,3.5,cl-npo,2.223044817,
Alabama,2020,3.5,cl-npo,2.209272216,
Alabama,2008,3.6,cl-porg,3.899787334,
Alabama,2009,3.6,cl-porg,3.951291505,
Alabama,2010,3.6,cl-porg,3.954193286,
Alabama,2011,3.6,cl-porg,3.768682044,
Alabama,2012,3.6,cl-porg,3.172942145,
Alabama,2013,3.6,cl-porg,3.537646559,
Alabama,2014,3.6,cl-porg,3.25815048,
Alabama,2015,3.6,cl-porg,3.251711934,
Alabama,2016,3.6,cl-porg,3.516131022,
Alabama,2017,3.6,cl-porg,3.733527094,
Alabama,2018,3.6,cl-porg,3.518914472,
Alabama,2019,3.6,cl-porg,3.569108651,
Alabama,2020,3.6,cl-porg,3.582603593,
Alabama,2008,4.1,fh-uw,9.113633445,
Alabama,2009,4.1,fh-uw,8.617178282,
Alabama,2010,4.1,fh-uw,11.71612825,
Alabama,2011,4.1,fh-uw,10.41072388,
Alabama,2012,4.1,fh-uw,9.332182779,
Alabama,2013,4.1,fh-uw,7.447676966,
Alabama,2014,4.1,fh-uw,7.011209894,
Alabama,2015,4.1,fh-uw,6.997354794,
Alabama,2016,4.1,fh-uw,7.196759402,
Alabama,2017,4.1,fh-uw,5.743887837,
Alabama,2018,4.1,fh-uw,6.342229572,
Alabama,2019,4.1,fh-uw,6.73031917,
Alabama,2020,4.1,fh-uw,4.47015279,
Alabama,2008,4.2,fh-ma,0.490421671,
Alabama,2009,4.2,fh-ma,0.478779772,
Alabama,2010,4.2,fh-ma,0.477597493,
Alabama,2011,4.2,fh-ma,0.481917783,
Alabama,2012,4.2,fh-ma,0.476770729,
Alabama,2013,4.2,fh-ma,0.471502429,
Alabama,2014,4.2,fh-ma,0.471424351,
Alabama,2015,4.2,fh-ma,0.469219971,
Alabama,2016,4.2,fh-ma,0.466016918,
Alabama,2017,4.2,fh-ma,0.464300181,
Alabama,2018,4.2,fh-ma,0.474127123,
Alabama,2019,4.2,fh-ma,0.471383431,
Alabama,2008,4.3,fh-spf,0.349026182,
Alabama,2009,4.3,fh-spf,0.372779669,
Alabama,2010,4.3,fh-spf,0.384297127,
Alabama,2011,4.3,fh-spf,0.376721448,
Alabama,2012,4.3,fh-spf,0.378406757,
Alabama,2013,4.3,fh-spf,0.398116633,
Alabama,2014,4.3,fh-spf,0.384933636,
Alabama,2015,4.3,fh-spf,0.383400536,
Alabama,2016,4.3,fh-spf,0.373961512,
Alabama,2017,4.3,fh-spf,0.3828249,
Alabama,2018,4.3,fh-spf,0.370759715,
Alabama,2019,4.3,fh-spf,0.309864265,
Alabama,2011,4.4,fh-read,0.131955068,
Alabama,2016,4.4,fh-read,0.12747956,
Alabama,2017,4.4,fh-read,0.10018232,
Alabama,2018,4.4,fh-read,0.06349885,
Alabama,2019,4.4,fh-read,0.069516473,
Alabama,2020,4.4,fh-read,0.106769871,
Alabama,2011,4.5,fh-tv,0.162688494,
Alabama,2016,4.5,fh-tv,0.091115802,
Alabama,2017,4.5,fh-tv,0.05888568,
Alabama,2018,4.5,fh-tv,0.173641379,
Alabama,2019,4.5,fh-tv,0.174865315,
Alabama,2020,4.5,fh-tv,0.212425902,
Alabama,2011,4.6,fh-ed,0.134217828,
Alabama,2016,4.6,fh-ed,0.123911083,
Alabama,2017,4.6,fh-ed,0.139665337,
Alabama,2018,4.6,fh-ed,0.173641379,
Alabama,2019,4.6,fh-ed,0.174865315,
Alabama,2020,4.6,fh-ed,0.212425902,
Alabama,2011,4.7,fh-eat,0.472948041,
Alabama,2016,4.7,fh-eat,0.418797918,
Alabama,2017,4.7,fh-eat,0.385258106,
Alabama,2018,4.7,fh-eat,0.486967516,
Alabama,2019,4.7,fh-eat,0.418674891,
Alabama,2020,4.7,fh-eat,0.440184448,
Alabama,2008,5.1,sc-mid,9.113633445,
Alabama,2009,5.1,sc-mid,8.617178282,
Alabama,2010,5.1,sc-mid,11.71612825,
Alabama,2011,5.1,sc-mid,10.41072388,
Alabama,2012,5.1,sc-mid,9.332182779,
Alabama,2013,5.1,sc-mid,7.447676966,
Alabama,2014,5.1,sc-mid,7.011209894,
Alabama,2015,5.1,sc-mid,6.997354794,
Alabama,2016,5.1,sc-mid,7.196759402,
Alabama,2017,5.1,sc-mid,5.743887837,
Alabama,2018,5.1,sc-mid,6.342229572,
Alabama,2019,5.1,sc-mid,6.73031917,
Alabama,2020,5.1,sc-mid,4.47015279,
Alabama,2009,5.2,sc-eng-a,0.020652346,
Alabama,2010,5.2,sc-eng-a,0.024952882,
Alabama,2011,5.2,sc-eng-a,0.025515743,
Alabama,2012,5.2,sc-eng-a,0.02569715,
Alabama,2013,5.2,sc-eng-a,0.025686429,
Alabama,2014,5.2,sc-eng-a,0.024608353,
Alabama,2015,5.2,sc-eng-a,0.023810279,
Alabama,2016,5.2,sc-eng-a,0.02297874,
Alabama,2017,5.2,sc-eng-a,0.022389009,
Alabama,2018,5.2,sc-eng-a,0.022325949,
Alabama,2019,5.2,sc-eng-a,0.022881451,
Alabama,2020,5.2,sc-eng-a,0.022434961,
Alabama,2009,5.3,sc-eng-c,0.015475718,
Alabama,2010,5.3,sc-eng-c,0.015570534,
Alabama,2011,5.3,sc-eng-c,0.015777074,
Alabama,2012,5.3,sc-eng-c,0.016119728,
Alabama,2013,5.3,sc-eng-c,0.015844089,
Alabama,2014,5.3,sc-eng-c,0.016500335,
Alabama,2015,5.3,sc-eng-c,0.017132645,
Alabama,2016,5.3,sc-eng-c,0.016166555,
Alabama,2017,5.3,sc-eng-c,0.016000859,
Alabama,2018,5.3,sc-eng-c,0.015308652,
Alabama,2019,5.3,sc-eng-c,0.015744738,
Alabama,2020,5.3,sc-eng-c,0.014191845,
Alabama,2008,5.4,sc-born,0.713722302,
Alabama,2009,5.4,sc-born,0.701805676,
Alabama,2010,5.4,sc-born,0.699882641,
Alabama,2011,5.4,sc-born,0.702349492,
Alabama,2012,5.4,sc-born,0.70213145,
Alabama,2013,5.4,sc-born,0.699692494,
Alabama,2014,5.4,sc-born,0.703024327,
Alabama,2015,5.4,sc-born,0.700526592,
Alabama,2016,5.4,sc-born,0.695148767,
Alabama,2017,5.4,sc-born,0.698986429,
Alabama,2018,5.4,sc-born,0.69340046,
Alabama,2019,5.4,sc-born,0.692378117,
Alabama,2008,6.1,fg-play,3.163822766,
Alabama,2009,6.1,fg-play,3.008473592,
Alabama,2010,6.1,fg-play,2.537245746,
Alabama,2011,6.1,fg-play,2.453562867,
Alabama,2012,6.1,fg-play,2.314049004,
Alabama,2013,6.1,fg-play,2.374056282,
Alabama,2014,6.1,fg-play,2.332786704,
Alabama,2015,6.1,fg-play,2.272760521,
Alabama,2016,6.1,fg-play,2.382831112,
Alabama,2017,6.1,fg-play,2.705039983,
Alabama,2018,6.1,fg-play,2.374321523,
Alabama,2019,6.1,fg-play,2.255662741,
Alabama,2008,6.2,fg-sch,50.9208649,
Alabama,2009,6.2,fg-sch,50.23131355,
Alabama,2010,6.2,fg-sch,48.34843012,
Alabama,2011,6.2,fg-sch,46.04488197,
Alabama,2012,6.2,fg-sch,42.44446827,
Alabama,2013,6.2,fg-sch,42.90964571,
Alabama,2014,6.2,fg-sch,42.19925797,
Alabama,2015,6.2,fg-sch,40.77101602,
Alabama,2016,6.2,fg-sch,40.43055053,
Alabama,2017,6.2,fg-sch,39.9604782,
Alabama,2018,6.2,fg-sch,39.06870306,
Alabama,2019,6.2,fg-sch,38.52397669,
Alabama,2007,6.3,fg-br,13.87,
Alabama,2008,6.3,fg-br,13.68,
Alabama,2009,6.3,fg-br,13.13,
Alabama,2010,6.3,fg-br,12.56,
Alabama,2011,6.3,fg-br,12.36,
Alabama,2012,6.3,fg-br,12.12,
Alabama,2013,6.3,fg-br,12.03,
Alabama,2014,6.3,fg-br,12.25,
Alabama,2015,6.3,fg-br,12.28,
Alabama,2016,6.3,fg-br,12.16,
Alabama,2017,6.3,fg-br,12.09,
Alabama,2018,6.3,fg-br,11.82,
Alabama,2019,6.3,fg-br,11.95,
Alabama,2020,6.3,fg-br,11.71,
Alabama,2008,6.4,fg-yorg,147.0890164,
Alabama,2009,6.4,fg-yorg,136.2621121,
Alabama,2010,6.4,fg-yorg,150.9923421,
Alabama,2011,6.4,fg-yorg,158.5819568,
Alabama,2012,6.4,fg-yorg,162.5097456,
Alabama,2013,6.4,fg-yorg,155.4659722,
Alabama,2014,6.4,fg-yorg,151.3035202,
Alabama,2015,6.4,fg-yorg,161.9645297,
Alabama,2016,6.4,fg-yorg,162.4114951,
Alabama,2017,6.4,fg-yorg,166.5976126,
Alabama,2018,6.4,fg-yorg,160.9259667,
Alabama,2019,6.4,fg-yorg,168.9148704,
Alabama,2020,6.4,fg-yorg,175.7167356,
Alabama,2008,7.1,sm-grad,0.219935105,
Alabama,2009,7.1,sm-grad,0.220329578,
Alabama,2010,7.1,sm-grad,0.219101818,
Alabama,2011,7.1,sm-grad,0.222522594,
Alabama,2012,7.1,sm-grad,0.232785485,
Alabama,2013,7.1,sm-grad,0.234681581,
Alabama,2014,7.1,sm-grad,0.234713516,
Alabama,2015,7.1,sm-grad,0.241564633,
Alabama,2016,7.1,sm-grad,0.247074496,
Alabama,2017,7.1,sm-grad,0.255227887,
Alabama,2018,7.1,sm-grad,0.255294739,
Alabama,2019,7.1,sm-grad,0.263494559,
Alabama,2008,7.2,sm-hr,0.728033047,
Alabama,2009,7.2,sm-hr,0.716249553,
Alabama,2010,7.2,sm-hr,0.711928167,
Alabama,2011,7.2,sm-hr,0.709935794,
Alabama,2012,7.2,sm-hr,0.697531897,
Alabama,2013,7.2,sm-hr,0.690326106,
Alabama,2014,7.2,sm-hr,0.686021559,
Alabama,2015,7.2,sm-hr,0.69201114,
Alabama,2016,7.2,sm-hr,0.700859211,
Alabama,2017,7.2,sm-hr,0.70045422,
Alabama,2018,7.2,sm-hr,0.698359143,
Alabama,2019,7.2,sm-hr,0.710152203,
Alabama,1940,7.3,sm-em,0.920000017,
Alabama,1950,7.3,sm-em,0.818000019,
Alabama,1960,7.3,sm-em,0.644999981,
Alabama,1970,7.3,sm-em,0.638999999,
Alabama,1980,7.3,sm-em,0.518999994,
Alabama,2008,7.4,cl-ums,0.15284943,
Alabama,2009,7.4,cl-ums,0.167571639,
Alabama,2010,7.4,cl-ums,0.173352703,
Alabama,2011,7.4,cl-ums,0.172054735,
Alabama,2012,7.4,cl-ums,0.162480651,
Alabama,2013,7.4,cl-ums,0.179209414,
Alabama,2014,7.4,cl-ums,0.171130872,
Alabama,2015,7.4,cl-ums,0.151899876,
Alabama,2016,7.4,cl-ums,0.140524402,
Alabama,2017,7.4,cl-ums,0.155789106,
Alabama,2018,7.4,cl-ums,0.144722031,
Alabama,2019,7.4,cl-ums,0.127415425,
Alabama,2008,3._1,cl-cdd,0.259308976,
Alabama,2009,3._1,cl-cdd,0.249522289,
Alabama,2010,3._1,cl-cdd,0.245445953,
Alabama,2011,3._1,cl-cdd,0.247531948,
Alabama,2012,3._1,cl-cdd,0.244903432,
Alabama,2013,3._1,cl-cdd,0.233979099,
Alabama,2014,3._1,cl-cdd,0.228226878,
Alabama,2015,3._1,cl-cdd,0.226806182,
Alabama,2016,3._1,cl-cdd,0.230013456,
Alabama,2017,3._1,cl-cdd,0.232028079,
Alabama,2018,3._1,cl-cdd,0.077007749,
Alaska,2006,1.1,ce-vt,0.549,
Alaska,2008,1.1,ce-vt,0.65,
Alaska,2010,1.1,ce-vt,0.507,
Alaska,2012,1.1,ce-vt,0.584,
Alaska,2014,1.1,ce-vt,0.507,
Alaska,2016,1.1,ce-vt,0.613313,
Alaska,2018,1.1,ce-vt,0.528,
Alaska,2020,1.1,ce-vt,0.638,
Alaska,2010,1.2,cv-pm,0.145922747,
Alaska,2011,1.2,cv-pm,0.182384342,
Alaska,2012,1.2,cv-pm,0.175917215,
Alaska,2013,1.2,cv-pm,0.18699187,
Alaska,2014,1.2,cv-pm,0.183574879,
Alaska,2015,1.2,cv-pm,0.149330587,
Alaska,2017,1.2,cv-pm,0.167613636,
Alaska,2019,1.2,cv-pm,0.174050633,
Alaska,2009,1.3,ce-ao,8.155731548,
Alaska,2010,1.3,ce-ao,7.462360838,
Alaska,2011,1.3,ce-ao,7.748527088,
Alaska,2012,1.3,ce-ao,6.288886853,
Alaska,2013,1.3,ce-ao,7.073559578,
Alaska,2014,1.3,ce-ao,5.972321007,
Alaska,2015,1.3,ce-ao,5.687727509,
Alaska,2016,1.3,ce-ao,6.739507261,
Alaska,2017,1.3,ce-ao,6.623456498,
Alaska,2018,1.3,ce-ao,6.644626396,
Alaska,2019,1.3,ce-ao,6.56145555,
Alaska,2020,1.3,ce-ao,6.564928511,
Alaska,2008,2.1,st-fc,23.27425068,
Alaska,2009,2.1,st-fc,32.90909221,
Alaska,2010,2.1,st-fc,26.75185961,
Alaska,2011,2.1,st-fc,17.98765217,
Alaska,2012,2.1,st-fc,5.468597264,
Alaska,2013,2.1,st-fc,25.84569846,
Alaska,2014,2.1,st-fc,24.4322223,
Alaska,2015,2.1,st-fc,27.08441671,
Alaska,2016,2.1,st-fc,32.34963485,
Alaska,2017,2.1,st-fc,31.08969377,
Alaska,2018,2.1,st-fc,40.6813861,
Alaska,2019,2.1,st-fc,24.60545831,
Alaska,2020,2.1,st-fc,6.838467199,
Alaska,2008,2.2,st-fc trust,5.81856267,
Alaska,2009,2.2,st-fc trust,8.584980576,
Alaska,2010,2.2,st-fc trust,11.26394089,
Alaska,2011,2.2,st-fc trust,5.534662206,
Alaska,2012,2.2,st-fc trust,8.202895896,
Alaska,2013,2.2,st-fc trust,4.080899757,
Alaska,2014,2.2,st-fc trust,8.1440741,
Alaska,2015,2.2,st-fc trust,4.062662507,
Alaska,2016,2.2,st-fc trust,9.435310166,
Alaska,2017,2.2,st-fc trust,10.81380653,
Alaska,2018,2.2,st-fc trust,5.424184813,
Alaska,2019,2.2,st-fc trust,5.467879625,
Alaska,2020,2.2,st-fc trust,1.36769344,
Alaska,2008,2.3,st-fcc,11.63712534,
Alaska,2009,2.3,st-fcc,11.44664077,
Alaska,2010,2.3,st-fcc,12.6719335,
Alaska,2011,2.3,st-fcc,5.534662206,
Alaska,2012,2.3,st-fcc,5.468597264,
Alaska,2013,2.3,st-fcc,2.720599838,
Alaska,2014,2.3,st-fcc,1.357345683,
Alaska,2015,2.3,st-fcc,5.416883342,
Alaska,2016,2.3,st-fcc,5.391605809,
Alaska,2017,2.3,st-fcc,1.351725816,
Alaska,2018,2.3,st-fcc,0,
Alaska,2019,2.3,st-fcc,0,
Alaska,2008,2.4,st-vc,6.509516987,
Alaska,2009,2.4,st-vc,6.329992345,
Alaska,2010,2.4,st-vc,6.388062475,
Alaska,2011,2.4,st-vc,6.110267075,
Alaska,2012,2.4,st-vc,6.031862782,
Alaska,2013,2.4,st-vc,6.405652318,
Alaska,2014,2.4,st-vc,6.357807181,
Alaska,2015,2.4,st-vc,7.300604524,
Alaska,2016,2.4,st-vc,8.041580064,
Alaska,2017,2.4,st-vc,8.567238221,
Alaska,2018,2.4,st-vc,8.888882862,
Alaska,2019,2.4,st-vc,8.670690115,
Alaska,2010,3.1,cl-don,0.573620151,
Alaska,2011,3.1,cl-don,0.595798806,
Alaska,2012,3.1,cl-don,0.637833222,
Alaska,2013,3.1,cl-don,0.616171155,
Alaska,2014,3.1,cl-don,0.541466479,
Alaska,2015,3.1,cl-don,0.525009142,
Alaska,2017,3.1,cl-don,0.548560984,
Alaska,2019,3.1,cl-don,0.501908115,
Alaska,2010,3.2,cl-vol,0.290701583,
Alaska,2011,3.2,cl-vol,0.334783655,
Alaska,2012,3.2,cl-vol,0.368614751,
Alaska,2013,3.2,cl-vol,0.320063216,
Alaska,2014,3.2,cl-vol,0.342095947,
Alaska,2015,3.2,cl-vol,0.313073839,
Alaska,2017,3.2,cl-vol,0.406227913,
Alaska,2019,3.2,cl-vol,0.354590991,
Alaska,2008,3.3,cl-np,6.836811137,
Alaska,2009,3.3,cl-np,7.4403165,
Alaska,2010,3.3,cl-np,8.729554187,
Alaska,2011,3.3,cl-np,8.855459529,
Alaska,2012,3.3,cl-np,9.43333028,
Alaska,2013,3.3,cl-np,8.297829505,
Alaska,2014,3.3,cl-np,9.501419784,
Alaska,2015,3.3,cl-np,9.344123765,
Alaska,2016,3.3,cl-np,7.952618568,
Alaska,2017,3.3,cl-np,10.54346136,
Alaska,2018,3.3,cl-np,10.0347419,
Alaska,2019,3.3,cl-np,10.66236527,
Alaska,2020,3.3,cl-np,10.6355273,
Alaska,2007,3.4,cl-rel,0.22,
Alaska,2014,3.4,cl-rel,0.3,
Alaska,2010,3._2,cl-mem,0.134154505,
Alaska,2011,3._2,cl-mem,0.192209335,
Alaska,2012,3._2,cl-mem,0.167817071,
Alaska,2013,3._2,cl-mem,0.158175613,
Alaska,2014,3._2,cl-mem,0.165005631,
Alaska,2015,3._2,cl-mem,0.122948107,
Alaska,2017,3._2,cl-mem,0.245175452,
Alaska,2019,3._2,cl-mem,0.26509321,
Alaska,2008,3.5,cl-npo,9.891556538,
Alaska,2009,3.5,cl-npo,9.014229605,
Alaska,2010,3.5,cl-npo,9.292751232,
Alaska,2011,3.5,cl-npo,9.96239197,
Alaska,2012,3.5,cl-npo,9.43333028,
Alaska,2013,3.5,cl-npo,9.386069441,
Alaska,2014,3.5,cl-npo,8.95848151,
Alaska,2015,3.5,cl-npo,8.531591264,
Alaska,2016,3.5,cl-npo,8.222198859,
Alaska,2017,3.5,cl-npo,8.51587264,
Alaska,2018,3.5,cl-npo,8.27188184,
Alaska,2019,3.5,cl-npo,7.928425456,
Alaska,2020,3.5,cl-npo,8.04482193,
Alaska,2008,3.6,cl-porg,12.94630194,
Alaska,2009,3.6,cl-porg,13.59288591,
Alaska,2010,3.6,cl-porg,14.36152463,
Alaska,2011,3.6,cl-porg,13.28318929,
Alaska,2012,3.6,cl-porg,10.3903348,
Alaska,2013,3.6,cl-porg,12.37872926,
Alaska,2014,3.6,cl-porg,10.58729633,
Alaska,2015,3.6,cl-porg,10.29207835,
Alaska,2016,3.6,cl-porg,12.26590322,
Alaska,2017,3.6,cl-porg,12.57105009,
Alaska,2018,3.6,cl-porg,11.66199735,
Alaska,2019,3.6,cl-porg,11.89263818,
Alaska,2020,3.6,cl-porg,11.72635061,
Alaska,2008,4.1,fh-uw,5.81856267,
Alaska,2009,4.1,fh-uw,8.584980576,
Alaska,2010,4.1,fh-uw,11.26394089,
Alaska,2011,4.1,fh-uw,5.534662206,
Alaska,2012,4.1,fh-uw,8.202895896,
Alaska,2013,4.1,fh-uw,4.080899757,
Alaska,2014,4.1,fh-uw,8.1440741,
Alaska,2015,4.1,fh-uw,4.062662507,
Alaska,2016,4.1,fh-uw,9.435310166,
Alaska,2017,4.1,fh-uw,10.81380653,
Alaska,2018,4.1,fh-uw,5.424184813,
Alaska,2019,4.1,fh-uw,5.467879625,
Alaska,2020,4.1,fh-uw,1.36769344,
Alaska,2008,4.2,fh-ma,0.474921089,
Alaska,2009,4.2,fh-ma,0.507066959,
Alaska,2010,4.2,fh-ma,0.499314635,
Alaska,2011,4.2,fh-ma,0.48653879,
Alaska,2012,4.2,fh-ma,0.490383316,
Alaska,2013,4.2,fh-ma,0.504568771,
Alaska,2014,4.2,fh-ma,0.498381786,
Alaska,2015,4.2,fh-ma,0.477142732,
Alaska,2016,4.2,fh-ma,0.498736256,
Alaska,2017,4.2,fh-ma,0.476965905,
Alaska,2018,4.2,fh-ma,0.506437026,
Alaska,2019,4.2,fh-ma,0.491048735,
Alaska,2008,4.3,fh-spf,0.303489006,
Alaska,2009,4.3,fh-spf,0.290065581,
Alaska,2010,4.3,fh-spf,0.29931784,
Alaska,2011,4.3,fh-spf,0.343374458,
Alaska,2012,4.3,fh-spf,0.327101303,
Alaska,2013,4.3,fh-spf,0.279632766,
Alaska,2014,4.3,fh-spf,0.298494224,
Alaska,2015,4.3,fh-spf,0.327051016,
Alaska,2016,4.3,fh-spf,0.307762812,
Alaska,2017,4.3,fh-spf,0.284713562,
Alaska,2018,4.3,fh-spf,0.266574064,
Alaska,2019,4.3,fh-spf,0.223723883,
Alaska,2011,4.4,fh-read,0.1772414,
Alaska,2016,4.4,fh-read,0.139961788,
Alaska,2017,4.4,fh-read,0.203730893,
Alaska,2018,4.4,fh-read,0.13502374,
Alaska,2019,4.4,fh-read,0.145351391,
Alaska,2020,4.4,fh-read,0.156028733,
Alaska,2011,4.5,fh-tv,0.105249896,
Alaska,2016,4.5,fh-tv,0.068934515,
Alaska,2017,4.5,fh-tv,0.068755553,
Alaska,2018,4.5,fh-tv,0.128307166,
Alaska,2019,4.5,fh-tv,0.137304387,
Alaska,2020,4.5,fh-tv,0.217841088,
Alaska,2011,4.6,fh-ed,0.084314127,
Alaska,2016,4.6,fh-ed,0.10729956,
Alaska,2017,4.6,fh-ed,0.079465157,
Alaska,2018,4.6,fh-ed,0.128307166,
Alaska,2019,4.6,fh-ed,0.137304387,
Alaska,2020,4.6,fh-ed,0.217841088,
Alaska,2011,4.7,fh-eat,0.522567509,
Alaska,2016,4.7,fh-eat,0.473302256,
Alaska,2017,4.7,fh-eat,0.551581292,
Alaska,2018,4.7,fh-eat,0.478901202,
Alaska,2019,4.7,fh-eat,0.460703853,
Alaska,2020,4.7,fh-eat,0.511989359,
Alaska,2008,5.1,sc-mid,5.81856267,
Alaska,2009,5.1,sc-mid,8.584980576,
Alaska,2010,5.1,sc-mid,11.26394089,
Alaska,2011,5.1,sc-mid,5.534662206,
