state,year,ncode,lcode,datum,date
Utah,2021,civic engagement,st-fc,13.48303,2008-01-01
Utah,2021,social trust,st-fc,14.50662966,2009-01-01
Utah,2021,community life,st-fc,17.37966195,2010-01-01
Utah,2021,family health,st-fc,17.65303037,2011-01-01
Utah,2021,social cohesion,st-fc,6.662849292,2012-01-01
Utah,2021,future generations,st-fc,10.29066607,2014-01-01
Utah,2021,social mobility,st-fc,13.77707984,2015-01-01
Utah,2021,total,st-fc,93.75294646,2016-01-01
